id	text	metadata	region_main_id	region_main	region_sub_id	region_sub	date_str	date_min	date_max	date_circa
291040	--------------ο [---- φιαλ σταθμ 0] ------------- οικ[ων ----- αποφυ]γων ------------ατου [------ φιαλ σ]ταθμ 0 [--------- εμ] πειρα [οικων αποφυγ]ων [---------- κ]υδου 0 [----- φιαλ στ]αθμο 0 [--------- εγ] κολλυ [οικων αποφυγ]ων ------------ρατο ------------ συνκ ------------- κρα [----------- λα]μπτ -------------ρατ [------------- ο]ικ [------- αποφυγ]ων -------------πωλ [------- φιαλη] στα 0 [------- εγ κολ]λυ οι[κ--------- απ]οφυγ [---------- ο]κρατο [----- φιαλη] σταθμ 0 ----------βειου 0 [--------- ο]ικ αποφ[υγ --------]οκρατο --------------λε [---------- α]ποφυγ ----------ν ολυμπ[ιοδωρου α]γρ φια στα 0 ------- ταλα εν κυδ [οικου] αποφυγουσα λυσιδικον λυσιστρατου αχαρνε φια στα 0 [κ]ιττος εμ πει οικων χαλκευ αποφυγων διονυσιον ισοτελη φιαλη σταθμον μνησιθεα εμ πει οικο ταλα αποφυγουσα διονυσιον ισοτελη φιαλη σταθμον σατυρος αγνουν οικ γεωργο αποφυγων κηφισιον κηφισοδημου παλλη φια σταθ 0 [κ]αλλιας καπηλ εμ πε[ι οι]κων αποφυγων -----ιν πολυευκτο [------- φιαλη] στα 0 --------------ου [------ φιαλ στ]αθμ 0 ------------ρ εν κ [-- οικων απ]οφυγων -------- δημοστρα[το φρεα]ρρ φιαλ στα 0 -----ος εν κυδα οικ [ω χρυ]σοχο αποφυγων [ευ]θυφρονα ευθυκλεους χολλε φια σταθ 0 βιων εμ μελ οικω δακτυλιογλυ αποφυγων χαιριππον χαιρεδημου αλαιε και κοι ερανι των μετα χαιριππο αλαιε φιαλ σταθ 0 ωφελιων εν κολλυ οικω κλινοπ αποφυγων ευπολεμον ευπολεμο αγρυ φιαλ σταθμο 0 μοσχιων εμ πειρ ο[ικ]ω εμπορο αποφυγ[ων] λυκιν βιωνος [αχαρν] φιαλ σταθμον φιλονικη τ[αλασι εν] λευκο οικ α[ποφυγου] δημοσθενην ------ λο φυλα [φιαλ σταθμ 0] αδουσ[ιος --------] πληφ[----------- ε]ν κολ[λυ οικ φια στα 0] μενιππη --------- ταλασι αποφ[υγουσα] δημοτιωνα 0[ημωνος] φρεαρρι δημ------ δημωνο φρεα[ρρι δημ]οφιλον δημω[νος φρε]αρριο φιαλη [σταθμ] ονησιμος α[λωπε οικ]ω μαγειρο [αποφυγων] [λ]υκισκο[ν διοδοτου] επικη φια[λ στ]αθμ μανης αμφο[ρ] εν κολ[λ] οικω αποφυγων οινιαδην οινοκλεο αμαξαν φιαλ σταθμ 0 φιλιστη ταλασι εμ μελ οικου αποφυγους επιχαριδην λυσιππου λαμπτ φια σταθμ 0 αριστομενης εμ μελ οικ σκυτοτο αποφυγ θρασυμηδη κηδειδο λευκονο φια σταθμ 0 ονησιμη σησα[μ]οπωλ αλωπ οικου απ[οφυγο] φιλωνα φιλι[---- αλ]ωπε οικ φι[αλ σταθμ 0] ποσειδων[ιος ---- ε]ν κολλυ ο[ικ αποφυγω] υγιαιν[οντα ------] χο αγκ[υλ φια σταθμ 0] σιμα------------ ταλ[ασι αποφυγουσα] αρχ------------- ου φα[ληρ φια σταθμ 0] [στρο]μβιχ θεομ[νηστ] [ολ]υνθι φιαλ στα[θ 0] πιστοκλης εμ με[λ οι]κ υποδηματοπ αποφ[υ] καλλιππιδην καλλ[ι]ου αφιδ φιαλ σταθμ διονυσιος ε[ν σ]κα ο[ι]κ γεωργο απο[φ]υ[γ]ων [α]γνωνι[δ]ην [πε]ισισ[τ]ρατο κηφι φια σταθ 0 πολυτιμος εν κολλυ οικ σκυτοτο αποφυγ καλλιαν καλλιαδου παιανιε φιαλ σταθ 0 λαμπρις εν σκαμ οικους τιτθη αποφυγου αριστοφωντ αριστιωνο αφιδ φιαλ σταθ 0 ευπειθη παιδι τιτθ εν σκ οικου αποφυγο αριστοφωντ αρι[σ]τιων αφιδν φιαλ σ[ταθ 0] ευμ---ς εν κο[λλ οικ] [------- αποφυγου]ς -------------δου [------- φιαλ] σταθ 0 [----- εμ με]λι οικου [------- α]ποφυγους [-------- α]πολλοδω[ρου --- φιαλ στα]θμ 0 - -ιο----------- λυδη αλωπεκη [οικου] ταλασιο αποφ[υγουσ] θεοφιλον αν------ ευωνυμε φια[λ σταθ 0] μενιος εν ------- διακον απ[οφυγων] διογεν[ην ---------] πο ερ[--- φια σταθμ 0] κα-------------- ου-------------- π--------------- ---------------π [------ φιαλ σταθμ 0]0 [------------ οι]κω [ν αποφυγων] ------------λυλο [------ φιαλ στ]αθμ 0 ----------- εμ με ο[ικων---- απο]φυγω ------------ο παλ[ληνεα φιαλ σταθμ 0] -------------- ε--------------- ιω[------ φια σταθ 0] δορ------------- λιβα[νωτο αποφυγ--] στρ------------- εμ 0[ειρ οικ φια στα 0] λυς------------- τα[λασιου αποφυγου] 0--------------ο [------ φιαλ σταθ]μ 0 [------------ εμ] με[λ οικ--- αποφυγ--] [-------------ο]υ [---- φιαλ σταθμ 0] [--------- εν σ]καβω[ν οικ--------] αποφ [-------- δημ]ου κυθ[ηρριο φια σ]ταθμ [------- εν σκ]αβων ο[ικ--------]ικ αποφ [-------- δη]μου κυθ[ηρριον φια σ]ταθμ. [------- εμ] πει οικο[υσα---- απ]οφυγου -------- δημου κυθ[ηρριον φια] σταθμο 0 ---------γειω εν η[φαι οικω]ν αποφυγων -------αρ --δανο [------ φι]αλ σταθμ 0 [------ μ]ισθωτο αλω[πεκ οικ] αποφυγω ------δην α[ρ]ι[σ]ταρ[χου μυ]ρρ γοργαθο σω[σιστρ]ατου κυδαθη [φιαλη] σταθμο -----ς δαιδοσχιστ -----ν οικω αποφυγ ------ν φιλωνος πα -------ολο ιφιστι[αδ------]δωρο μειδ --------οινδι απο[λλ--------]εινιου [------ φιαλ στ]αθμ 0 [------------ ε]ν κο[λλυ οικ --] ------νη ταλ[ασι εν] κολλυ οικου απο[φυγ] ανδρων αλκιμαχου αιανι καλλιππιδη[ν] τιμωνακτος παιανιεα φιαλη σταθμον τυρην αυλοποι εν κυδαθη οικω αποφυγω[ν] λεο------------- 0[- φιαλ σταθ 0] ------------ος σφ[ηττι φιαλ στ]αθμ [------- τα]λασι εν κ [--- οικου απ]οφυγου -----------θυκλε -------- φια σταθ 0 -------- σιδηρο εν [----- οικ]ω αποφυγω -------- λυσανιου [------ φ]ιαλ σταθ 0 ------- κολλεψ αλω[πε οικω] αποφυγω ------αρνη αριστο [--- χολ]λε φια σταθ 0 ------ νευρορα εν σ[κα οικ]ω αποφυγω ------ πολυρητου ------ φια σταθ [---------- εμ] πει οι[κων απο]φ[υγ]ω [χα]ριαν χαρωνιδου ευωνυμε φιαλ σταθμ φιλων γραμματε εν θ[ο]ρικω οικω αποφυγων φερεκλειδη φερεκλεου περιθοι φιαλ στα 0 ροδια ταλασι εν θορικω οικου αποφυγουσα φερεκλειδη φερεκλεου περιθο φιαλ σταθ 0 κορδυπη παιδιον εν θορικ οικου αποφυγ[ου] φερε[κλ]ειδη φερε[κλε]ου [περιθ]οι [φιαλ στα 0] κ------να-------- [-------- ο]υρ[γ εμ μελ]ιτ οικου αποφυγου σαυριαν αθηνιππου πειραι σπουδιαν θεα[ι]τητο χολαρ φια σταθ 0 επικερδης οησι οικω αμπελουρ αποφυγων δη[μ]οφιλον δημοφανο παιανι φια σταθ ηρακλειδης εμ με οικω καπη αποφυγων μενεδημον εμ με οικ[ο]υ φιαλ σταθ θραιττα καπηλι εμ με οικου αποφυγου μενεδημον εμ μελι ο[ι]κου φιαλ σταθ ιταμη ταλασι εμ πει οικου αποφυγου χαιριππον τιμοκλειδου αχαρνε φια σταθ 0 επιγονος εμπορ εμ πε οικω αποφυγω κτησιαν κτησωνος θορικι φιαλ σταθμ δημητρ[ια] κιθαρωιδο επικηφι[σι]α οικο απο αθηνοδωρον [θ]εοδωρο μελιτε θεοδωρον θεοδωρο μελιτ φια σταθ 0 φιλων ταριχοπω ε[ν] κολλυ οικω αποφυγων χαιρεφιλον φειδωνο παια φιαλ σταθμο χρυσιον παιδι ηρακλει εν ξυπ οικ αποφυγ φορμιων ευμαχο ραμν[ου] φιαλ σταθ ολυμπιας ταλασι εν κυδα οικου αποφυγου αρχεδα[μ]αντ αρχεδημου αλαιε φιαλ σταθ εστιαιος σκυτοτο εν σκαμβω οικ αποφυγων [ε]υθυμαχον ευδικου [ξυπε]ται φιαλ σταθμ ---- ταλασ[ιο εν] κ--- ---------το[ν] ευ[κρατ]ους επικη φια στ[α 0] [σ]ωτη[ρ]ιδης ονηλατ [εν] διομει οικων αποφυ[γ] αντιμενην πιστοκλ[ε]ου κηφισιε φια στα[θ 0] σωστρατη παιδιο ε[ν κεραμ]εω οικου αποφ[υγ] αντιμενην πιστοκ[λε]ου κηφισι αγνων ευ[θυ]κρι κυδαθην φια στ[α 0] πλαγγων ταλασιο εν [κ]υδα οικους αποφυγο[υ] αυτοκλε ανδροκλε[ου] ευωνυμε φιαλ σταθ[μ 0] παμφιλος ορεωκομ [ε λ]ακι οικων αποφυγω[ν] θεοχαρην εργοχαρ[ου] πρασιεα φιαλ σταθμ νικιας λιβανωτο εμ ει οικων αποφυγων φιλοκρατη επικρατο ελευσι και κοινο ερανιστων των μετα θεοφραστου βαθυλλου χολαργεως φιαλ σταθμο --------- [κ]αι κοινον ε[ρα]νι[στων --] ακεστριαν εγ κειρι [οικ φια]λη 0 τυδευς λαμαχου οηθεν -- ν αρτοπωλην αλωπεκη ο[ικουν]τα φιαλ 0 ευανγελος θεανγελου χολλε μωμον σκυλοδεψον εν κυδαθ οικουντα φιαλ 0 πολυστρατος πολυστρατ επικηφισιος σωσιαν γεωργον εν ηφαιστιαδων οικοντα φιαλ 0 αντιγενης επιγενους εν μελι [ο]ικω μνασων σκυτοτομο εν με[λι] οικον φιαλη η [πα]νκαλος αθηναδου προξενος [αρ]χων ταχυδημου εκ κοιλης ---ιαν παιδιον εν πειρα οι[κ] [φιαλ]η 0 [πανκαλο]ς αθηνα[δου προξενος] ------ φι - [αλη 0] ------ ιεπρο-ου [-- εν 0]ειρ οικουσ[αν φια 0] [- μαχος κ]αλλιμαχου μαραθω -- επ πειρ οικ ταριχο [φι 0] -- μαχος καλλιμαχου [μαραθω] -- εφανη παιδα εν πειρε οικ φιαλη 0]0 [-- μαχος κα]λλι[μ]αχου μαραθ --- εν πειρ οικο [φια 0] ----------- μαρα[θ] ----- δημο --------- οικ ---- νο ------- ναυς --- [-- αμ]πελουργ[ον --] ---- ν φιλοστρατ ------ εν κυδαθ[ην] οικ [φιαλ 0] ---σιππος ερ---ς 0[α]λλ[ηνε] ταχιστην τ[αλασιο]υρ εγ κυ[δαθ οικ] φιαλη η θυμαδ[ης --]ιππ[ην] ταλασιουργ[---- οικ φιαλη 0] τιμοθεος μενι --- ς αν[τ]ιγων γεωργον εμ πα[--- οικουντα φια 0] [-ατρο]κλης αν------ς ξυπετ [ευ]κολη ταπε[--- οικ φια 0] -ατροκλης αν------ς ξυπε[τ] --οτην ----- οικ φια [ ατρ]οκλ[ης αν -- ς] ξυπετ - [------ ο]ικ φια ----- επικηφις [------- ο]ικουσα φι 0 [------- θ]ου[ς] απο-- [------ ε]μ πει οικ [φι 0] ----- θους απο-- ------- δων οικ [φι 0] ------- ων οι ---- ωνην πσηκιστρι ε[ν -] [-- οικ φι]α 0 [θ]ερσιππος αντιφανου - --ρτινιων ορεω εμ 0 οικ [φια 0] θερσιππος αντιφανου --- σιμον παιδιον εμ 0 οικ φια 0] --μαρης αλωπεκη οικ λεπτ-- ---ν εκ των εργ επι κυν οικ φια 0 -----ς ισοτελης μεσω ταλα [αλω]πεκησιν οικ φιαλη 0 --μοστρατος πολυχαρμιδου --λ φειδεστρατον χρυσοχοον [εγ] κυδαθ οικ φιαλη 0 --κρατης ευξενου παλλη νικοξενος ηγησιου ερχι δημοστρατος δημοστρατου αλλ ωκιμον ταλα εν ηφαι [οι]κ φιαλη 0 [κ]λεοξενος και κυριος κτησωνι[δ]ης οιηθ ευκλεα εγ κολ οικ γεωρ φιαλ 0 μενιτης μενωνος κυδαθ ατταν οσπριοπωλην εγ κ οικ φιαλ 0 μενιτης μενωνος κυδαθ μαλθακην ταλασιουργον εγ κειρ οικ φιαλη 0 μενιτης μενωνος κυδαθ πλαγγονα παιδιον εγ κει οικ φι 0 μενιτης μενωνος κυδαθ μοσχον παιδιον εγ κει οικ φι 0 μενιτης μενωνος κυδαθ αριστονικην παιδι εγ κε οι φια επ ------ ομ ------ επ ------ αρχ ------ επ ------ ι ------------------- ου [----- φι 0]0 --οι ------ λυσιχαρη[ς ----] και κοινον ερ[ανιστων --] οικ [φια 0] ------ ανθο. [----- ο]ικ δημ φι 0 ---- ολεμου ελευ αχυριω [--- ο]ικ γεωρ φια 0 --- ος χαιρεδημου αλαι --- [-- α]λωπεκη οικ μυλωθ φι 0 ---ιας αριστοκριτου αφιδν -ιτυραν εμ 0 οικ αυλη φι 0 [ε]πιχαρινος επιχαρινου λευκ [η]χω ταλασιουργον εμ πα [ο]ικ [φ]ια 0 [ν]εοπτολεμος αντικλεους μελιτ δημεαν τεκτον εν - [ο]ικ φι 0 --- οιπ ----------- ε -------------- ι λ ------- φια αυτο[κρατης αγ ----] αριστη[ν --- οικ φι 0] αυτοκρατ[ης αγ ----] σιμαλον παιδ[ιον -- οικ] φια 0 αυτοκρατης αγ ---- νικαριστην πα[ιδιον -- οικ] φια 0 φυλαξιας φαν[ιου αναγυρασιος] γλυκερον τα[λασιου -- οικ] φια 0 ευβουλος κη ---- εμπο μοσχ --------- ου ευων ---------- λ οικ κουρε φι 0 [νικηρατος νι]κηρατου μελιτ [φειδιππος] σωσιδημου ξυπ --- εμ μελιτηι οικ δακτυ [φι 0] [νικ]ηρατος νικηρατου μελι [φε]ιδιππος σωσιδιμου ξυπ --νωνα παιδιον εμ με οικ φι 0 νικηρατος νικηρατου μελιτ φειδιππος σωσιδημου ξυπε στρατονικην εμ με οικ ταλα φια 0 νικηρατος νικηρατου μελιτ φειδιππος σωσιδημου ξυπετ πριανθην εμ με οικ ταλα φια 0 λυσιαδης χιωνος αλωπεκ σωστρατην ταλασιουργ εμ 0 οικ φι 0 [κ]αλλιας καλλικρατους αφιδ --στον εγ κολλυ οικ ονη φι 0 -----κλης αριστοφανους αχαρ -- εμ 0 [οικ ταλα]σιουρ φι 0 ------- ου λευ ------- φι 0 ον ------ φι 0 αντισθεν[ης αντισθενους κυ]θηρ αντιφαν[ης αντισθενους] κυθηρρ στρατο ---- αγρυλ οικ φι 0 νικοστρατ[ος ---] αχαρ κλεο ---- ταλασιερ[---- φια 0] μισγολας [ναυκρατους κολλυ] ναυκλ[ης ναυκρατους κολλυ] -------- οικ φια 0 μισγολας ναυκρατους κολλυ ναυκλης ναυκρατους κολ ηδιστην παιδιον ε σκαμ οικ φι 0 τιμοστρατος σμικριου σφητ ---μαιον τ[ει]χιστην σφηττοι [οικ φια] 0 αμφιλου φυλας ---- ς ζωφιλου φυλα [---- οι]κ ταλα φι 0 ----------- τα [------ ε]μ 0 [οικ φια 0].	Att. — Athens — ca. 330-310 BC — IG II² 1554-1559 + frg.	1701	Attica (IG I-III)	1700	Attica	 ca. 330-310 BC 	-330.0	-310.0	1.0
301309	[ιουλιος μαιωρ αντωνινο]ς επεσκ[ευασε ---].	Epidauria — Epidauros: Asklepieion — mid. 2nd c. AD?	1690	Peloponnesos (IG IV-[VI])	1643	Epidauria (IG IV²,1) 	 mid. 2nd c. AD?	126.0	175.0	1.0
316675	[---]εκι-[---] [---]των[----] [---]καον[---] [---]υζω[----] [---]εντι[---] [---]ειστ[---] [---]ουντο[---] [---]χουν[---] [---]ουει[---] [---]ασι[---].	Mys. — Pergamon — 1st c. BC? — Müller, Ehreninschr. (unpubl., 1997) [083]	1702	Asia Minor	1674	Mysia [Kaïkos], Pergamon	 1st c. BC? 	-100.0	-1.0	1.0
319546	υπερ σωτηριας αλωβδου γεωργιου πρεσβυτερου του φεγ-- και μωλεχες πατρικιου.	Pal. — el-‘Auǧā — 6th c. AD — RB 36 (1927) 95, 6	1693	Greater Syria and the East	1657	Palaestina	 6th c. AD 	501.0	600.0	0.0
151592	μημο[ριον διαφε]ροντ[α ---------].	Makedonia (Mygdonia) — Thessalonike — 5th/6th c. AD — SEG 47.1013	1692	Northern Greece (IG X)	1485	Macedonia 	 5th/6th c. AD 	401.0	600.0	0.0
244127	ετους μηνος λωου. ινδικτιωνος. σοωκι.	Syr., Apamene — el-‘Anz — 542 AD	1693	Greater Syria and the East	1676	Syria and Phoenicia	 542 AD	542.0	542.0	0.0
138524	ειουλια λυσιμαχω τω ειδιω τεκνω μνειας χαριν.	Makedonia (Pelagonia) — Debrešte: Gradište — 2nd/3rd c. AD — SEG 44.530	1692	Northern Greece (IG X)	1485	Macedonia 	 2nd/3rd c. AD 	101.0	300.0	0.0
329485	[--]σιας 0[--] [--]ναιοι. [αγα]σιας 0[ιι] [τοι] ναιοι.	Sikelia — Akragas-Agrigentum? [Agrigento, Mus. Arch.] — ca. 550-500 BC	1696	Sicily, Italy, and the West (IG XIV)	1686	Sicily, Sardinia, and neighboring Islands	 ca. 550-500 BC	-550.0	-500.0	1.0
14086	ηρακλεα χαιρε.	Att. — aet. Rom.	1701	Attica (IG I-III)	1700	Attica	 aet. Rom.	-200.0	600.0	0.0
150854	κλεοβουλο.	Makedonia (Chalkidike) — Olynthos — bef. 348 BC	1692	Northern Greece (IG X)	1485	Macedonia 	 bef. 348 BC	-348.0	-348.0	0.0
318880	ζωσιμου γ -- [-].	Kos Isl. — Kos — Marmaroto — 2nd c. AD	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1646	Cos and Calymna (IG XII,4)	 2nd c. AD	101.0	200.0	0.0
309755	αλπαλης της αγγελεω.	Thrace — Apollonia (Sozopol): Kalfata — late 5th-mid-4th c. BC — IzvMuzBurgas 4 (2002) 120, 3	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 late 5th-mid-4th c. BC 	-425.0	-326.0	0.0
340433	[------] [--]-τοι[--] [--]-θαν[--] [---]κα[--] [----]-[--] [-------].	N. Black Sea — Gorgippia (Anapa) — mid 1st-early 2nd c. AD	1683	North Shore of the Black Sea	1684	unspecified subregion	 mid 1st-early 2nd c. AD	26.0	125.0	0.0
64561	ξενοτιμος ξενοτ[ιμου κ]αι νικασω ιπποκρατου δηλιοι υπερ του υιου ξενοφωντος ιατρεια θεοις επηκοοις σαραπιδι ισιδι ανουβιδι χαριστηριον επι ιερεως δημητριου του και τελεσαρχιδου δηλιου επιμελομενου δε του ιερου και τας θεραπειας αιτουντος ωρου του ωρου κασιωτου.	Delos — shortly after 166 BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1672	Delos (IG XI and ID) 	 shortly after 166 BC	-166.0	-166.0	1.0
15398	-- φιλαινις νικιο[υ].	Att. — aet. imp.	1701	Attica (IG I-III)	1700	Attica	 aet. imp.	-27.0	284.0	0.0
310204	ναζαρηνος.	Scythia Minor — Sucidava (Izvoarele) — ca. 350-400 AD — Pontica 19 (1986) 131, 5	1697	Thrace and the Lower Danube (IG X)	1675	Scythia Minor 	 ca. 350-400 AD 	350.0	400.0	1.0
243890	ετους ϛπ. κυριε το [σον].	Syr., Apamene — Taroūtīn — 474/5 AD	1693	Greater Syria and the East	1676	Syria and Phoenicia	 474/5 AD	474.0	475.0	0.0
338588	ηρακλει αγαμηστορι γα.	N. Black Sea — Chersonesos — 3rd c. BC — E.I. Solomonik, Graffiti ant. Khersonesa (1978) 871 — VDI (1980.2) p. 171	1683	North Shore of the Black Sea	1684	unspecified subregion	 VDI (1980.2) p. 171	-300.0	-201.0	0.0
349371	ετους μηνος πανημου τειμων αρτεμωνος αμμιαν γλυκωνος την εαυτου γυναικα σεμνην και αμεμπτον ετειμησεν και αρτεμων και μελτινη και τειμων τα τεκνα αυτης ετειμησαν.	Lydia — Philadelphia (Alaşehir) — Kastollos (Karakuyu Mevkii, betw. Bebekli and Başıbüyük) — 121/122 AD — EA 26 (1996) 14, 6 — SEG 46.1509	1702	Asia Minor	1654	Lydia	 121/122 AD 	121.0	122.0	0.0
168313	ξεναριστα αισχρωνος γυνα.	Mesambria (Nesebar) — 4th/3rd c. BC	1697	Thrace and the Lower Danube (IG X)	1687	Thrace and Moesia Inferior 	 4th/3rd c. BC	-400.0	-201.0	0.0
182912	κεφαλος κεφαλιωνος χερσονησιτης.	N. Black Sea — Pantikapaion (Kerch) — ca. 400-350 BC — IosPE II 303	1683	North Shore of the Black Sea	1684	unspecified subregion	 ca. 400-350 BC 	-400.0	-350.0	1.0
296061	προσ[α]ν[α]φερω και αλεξανδρον ασκληπιαδου [α]πελευθερον ξενικη δεδωκοτα μοι τα τη[ς].	Thessalia (Ainis) — Hypata — ca. 131/132 AD — IG IX,2 22, ll. 3-4 — BCH 48 (1924) 364 (G. Daux, P. de la Coste-Messelière)	1698	Central Greece (IG VII-IX)	899	Thessaly (IG IX,2) 	 ca. 131/132 AD 	131.0	132.0	1.0
80195	αντισθεν[ες].	Euboia — Styra — 5th c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1653	Euboia (IG XII,9) 	 5th c. BC	-500.0	-401.0	0.0
318658	ακινδυνε κυζικηνε χαιρε.	Italia — Rhegion (Reggio Calabria) — 1st/2nd c. AD — Klearchos 2 (1960) 68, 2 — Suppl. Italica 5 (1989) 68, 22 — SEG 40.856	1696	Sicily, Italy, and the West (IG XIV)	1689	Italy, incl. Magna Graecia	 1st/2nd c. AD 	1.0	200.0	0.0
153385	αριστοκρατου. βασιλικος. βασιλικος.	Makedonia (Bottiaia) — Pella — ca. 300-275 BC — Anc. Macedonia 5 (1993) 978; 990, fig. 7	1692	Northern Greece (IG X)	1485	Macedonia 	 ca. 300-275 BC 	-300.0	-275.0	1.0
267926	αυρ. γαιος και δαικμος και αλεξανδρος μομμωνος αυρ. δομνη τιγατερι του μειρου αδελπου γλυκυτατη ανεστησαμαι μνημης χαριν και ο[μ]μωνι διονυσιου.	Gal., N. — Balçikhsar — aft. 212 AD	1702	Asia Minor	1663	Galatia	 aft. 212 AD	212.0	212.0	0.0
78148	[ε]δοξ[εν] τηι [β]ο[υληι κ]αι τωι δημωι αγαθο[κ]λης επεστατει αριστειδης ειπεν επε[ι]δη μελησιας μελησιου μυτιληναιος ανηρ αγαθος εστι περι τον δημον τον τηνιων και διατελει χρειας παρεχομενος και κοινει τηι πολει και ιδιαι τηνιων τοις εντυνχανουσιν εαυτωι δεδοχθαι τωι δημω[ι] επαινεσαι μελησιαν μελησιου μυτιληναιον και στεφανωσαι αυτον στεφανωι τωι εκ του νομου αρετης ενεκεν και φιλοτιμιας ην εχων διατελει εις τον δημον τον τηνιων και αναγορευσαι αυτωι τον στεφανον εν τωι θεατρωι διονυσιων τωι αγωνι των τραγωιδων ειναι δε αυτον και εκγονους [π]ροξενους και ευεργετας της πολεως της τηνιων και ειναι αυτοις προσοδον προς τημ βουλην και τον δημον εαν του δεωνται πρωτοις μετα τα ιερα και εμ πολεμωι ειρηνην και εν συλωι ασυλιαν και προεδριαν εν τοις αγωσιν οις η πολις τιθησιν δεδοσθαι δ αυτοις παρα του δημου πολιτει[αν] και γης και οικιας εγκτησιν και προς [φυλην] και φατραμ προσγραψασθαι οποι[αν αμ βουλ]ωνται. ειναι δ αυτοις και αλλο [αγαθον ευρ]εσθαι παρα του δημου ο τι αν δυ[νωνται].	Tenos — 3rd c. BC	1699	Aegean Islands, incl. Crete (IG XI-[XIII])	1585	Cyclades, excl. Delos (IG XII,5) 	 3rd c. BC	-300.0	-201.0	0.0
